path,ok,reason,blur_score,brightness,width,height,file_size_kb,md5,label,split
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cde20d23c54b25f3075c_jpg.rf.3997f01235c0b8d40172bb692689cc74.jpg,True,,1175.99,100.19,640,640,61.7,ff343d8fc261fa7b561891ce4fa3939e,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cde20d23c54b25f3075c_jpg.rf.62cfb776bb47bf821b7f379a464f3a79.jpg,True,,3831.32,77.07,640,640,74.4,242db56865b577dd24ccd31f92bedc46,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cde20d23c54b25f3075c_jpg.rf.83c181e2b7207b0c5df2f27465ce22df.jpg,True,,1066.52,101.96,640,640,55.0,da47db45ed1ca91c44a4b8c18bbea3b3,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ce3e0d6ce48ddd2088e0_jpg.rf.c01bbdf524206e820a9a68c08a95cd5c.jpg,True,,219.14,45.2,640,640,31.1,21b5cd75dbc8055f98585da55f2299ee,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ce3e0d6ce48ddd2088e0_jpg.rf.d3a001357ea563520075a91dfd0514be.jpg,True,,220.38,45.86,640,640,33.6,95e866844eb55a11ab3df07d3973d336,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ce3e0d6ce48ddd2088e0_jpg.rf.d7c7bfec2c0a1b326602877ded40f4b8.jpg,True,,2872.42,78.19,640,640,56.0,49ece44daa0073633d3623ed6c9139e7,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cf1281585bc0cf972c34_jpg.rf.4ee15e07393895503c2fa166c0a9cbd9.jpg,True,,1810.76,80.05,640,640,62.7,e53b3183e154a8187b8dcf5fdf266389,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cf1281585bc0cf972c34_jpg.rf.7af7e4f3b760c81e9c155251497b30e0.jpg,True,,841.48,91.38,640,640,59.4,1212c21300e8abce35e751ff3350212a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cf50bf97d954d18138d2_jpg.rf.341193b85ccd5a3dc5782f851151a961.jpg,True,,1145.31,130.36,640,640,44.4,0c59e77c24c2c31ae07eaf01c207a1c9,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_cf50bf97d954d18138d2_jpg.rf.5f29150bde3a89be14eb62599fcbe7f4.jpg,True,,1461.03,102.86,640,640,45.4,ff5fd969d01892a399daa8fac0e3ac5a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d197914e018991c5a570_jpg.rf.853ec7267b4c86d15586aa0988dca563.jpg,True,,3099.94,59.86,640,640,53.8,f4c79bfb58413b431c2ba6c63dfe43b7,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d197914e018991c5a570_jpg.rf.c6e1ff85f8caefc1ee726e9b66a008a6.jpg,True,,200.25,68.45,640,640,31.3,74b27ec6d8853f5995faa396bd33bc3a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d197914e018991c5a570_jpg.rf.e1013e1aaa4832987111c4a537ec37c7.jpg,True,,3124.51,62.6,640,640,54.7,67c255c533dfa83baf7e299aa2d14038,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d22ed353be0a5d2ca6c9_jpg.rf.113f780924aff6cc3cb661c528cffadd.jpg,True,,314.98,104.44,640,640,28.8,b4a088712d2d2a554785bfbd6a05d59b,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d22ed353be0a5d2ca6c9_jpg.rf.28c4b86a74f1d3e1952522c32f334107.jpg,True,,2834.76,98.35,640,640,50.2,4fbe0fec42c394b43af28d4a9430234f,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d22ed353be0a5d2ca6c9_jpg.rf.531512bda03ef4b6ed1937ab2dc32072.jpg,True,,3521.63,84.8,640,640,57.3,2e9e33074cb0bac989149071a8c63b32,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d33e1d6711cc3b329efd_jpg.rf.1d007712ab4c84d94b73afff0aecb7fa.jpg,True,,2474.84,110.78,640,640,58.8,757fb88d1426b9a179a8fd1758411ab3,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d33e1d6711cc3b329efd_jpg.rf.b527b7bc415dd742f2bd041f9d6d5665.jpg,True,,813.07,91.36,640,640,41.7,0d61bc1f6a598f95f92063dcd4512aa2,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d33e1d6711cc3b329efd_jpg.rf.d32b4a4a31fde77bdbacb6b91f8da154.jpg,True,,89.18,106.87,640,640,38.3,940b82fc3cbeb4f146511706a995a5b7,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d62c41fb3d5227063fe8_jpg.rf.352eb9223d5b16b8696722c154f38e7f.jpg,True,,2173.74,109.24,640,640,58.9,c31f08abd089f7eadfbb6f807531eca5,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d62c41fb3d5227063fe8_jpg.rf.52a0d7743ca769cb4c3ede43172dbcda.jpg,True,,1133.84,124.82,640,640,50.1,6911501a26e165c7c3839cfda46aa76f,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d62c41fb3d5227063fe8_jpg.rf.8174ec0ae36f04a82eb38d05c3a36020.jpg,True,,3934.44,148.28,640,640,70.1,cc4d3f562fb850749c2d483e4dbad1a2,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d77313561b75d11921df_jpg.rf.cd85a096d39962dd71801edcd778e91c.jpg,True,,305.52,105.67,640,640,16.5,be34801f659897ed4fd7f8fb5f4d5a05,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d848a0c23d45f5cba270_jpg.rf.4504472e24daa016e4337055520a0211.jpg,True,,745.38,98.69,640,640,30.2,e289b9927edb81a896e9c2887722f2b0,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d848a0c23d45f5cba270_jpg.rf.5564c99837d8d0bbbc9e0ca9fef5b65c.jpg,True,,340.93,113.92,640,640,26.2,bac86a0637746d62733a8ee8f7afa783,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d848a0c23d45f5cba270_jpg.rf.883b3ee14060063c2c6863c8eb1c4d05.jpg,True,,1876.22,92.46,640,640,39.9,3b59f420ba9a5d9bc2809709c8ba4d25,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d87b6823e6f6427ef4c6_jpg.rf.a78d77aae5e24ff6cecca73b84d2dc52.jpg,True,,1865.17,59.37,640,640,42.4,2433e728cfeafafb8e227eb01a369174,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d87b6823e6f6427ef4c6_jpg.rf.d87227d34a080098ba9a252424a0bdd2.jpg,True,,402.5,112.17,640,640,30.8,353cd6983607b093b7c8a30f82735771,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d9cac0f138c33b674999_jpg.rf.805a2a1720b2d512f3f2f44519ad8e38.jpg,True,,497.05,90.97,640,640,32.4,9b4094da4272d894bb5f8489f7cd1931,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d9cac0f138c33b674999_jpg.rf.cd3186aca95d9ad7bc2adc3c849b1ac0.jpg,True,,2064.08,93.1,640,640,44.3,be9934e2010ab9990e06a1727c27ab83,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_d9cac0f138c33b674999_jpg.rf.ce191692f257430ca71de93553edbffc.jpg,True,,841.42,78.66,640,640,34.5,6407d57db78b41eb966b68c1770d05a8,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_da04bc0d1bb71875dec4_jpg.rf.56e44232f5315824865359c81af5cb48.jpg,True,,113.71,155.41,640,640,38.3,d328a36392332ac20c58dd553281297c,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_db2a9e7bb1d91bf1068d_jpg.rf.5596f988ae09b0850274a412630b310d.jpg,True,,2990.9,98.42,640,640,64.9,d640ec80d48972e9c80372201a077fab,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_db2a9e7bb1d91bf1068d_jpg.rf.d931cc4641161bf21c11a0cf61d419f8.jpg,True,,2365.44,104.59,640,640,61.1,f749a686ce6725da89fd1393b10599ec,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_db2a9e7bb1d91bf1068d_jpg.rf.e77bc7a4ae5cf4bd92a4aa4af9b5a1f1.jpg,True,,288.81,131.82,640,640,47.7,213714a71dcc93d246d147de1a4f4b00,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dc565843549511c8e1d5_jpg.rf.1209d7d072b688e7b90cb62c25a528c1.jpg,True,,1984.08,106.19,640,640,40.9,0c117cd7cf5e80bb3bd8c9d64693469f,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dc565843549511c8e1d5_jpg.rf.6c8ca1e4d4c8d45d2aaf1134a34e1901.jpg,True,,139.41,98.7,640,640,24.0,1ea4380e5b8cec9e6a431db993d1f6a7,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dc565843549511c8e1d5_jpg.rf.ad14a7186bfaba93cc1a37cd0a86bc65.jpg,True,,3827.98,112.86,640,640,55.7,8436328d6325b9d51cd23560e2840c6f,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dd647c81468b79979c45_jpg.rf.70afc627e73da30f97e2adcad6691512.jpg,True,,233.98,80.7,640,640,29.3,a30d53851a9157d48be1e54882919d68,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dd7bc50071d6ed63f839_jpg.rf.5e520f91395936fa78465505cde531a6.jpg,True,,261.7,73.85,640,640,28.3,5eaabe375af0a3c75ce3d7c92dbae1f7,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dd7bc50071d6ed63f839_jpg.rf.6ab2aa82eafa543240a8f003e1013c12.jpg,True,,3627.53,63.31,640,640,52.8,7fcd454aefd673b79cb257dcd8ab45d0,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dd7bc50071d6ed63f839_jpg.rf.e4cd5767dc84fae4c7661371a084e223.jpg,True,,4014.88,81.46,640,640,55.6,24d4b1ef154033da94be0ad0b9bde2b6,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ddeeac9b7fb8fdd402cb_jpg.rf.92c5d2ed182e5861623c9a8e8e9f30ca.jpg,True,,915.7,140.12,640,640,61.8,b44bb0c7d1432daf4021d78314788306,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ddfbeb65a6508870eea4_jpg.rf.3dbf699abe3ef684e02967e4b43e2b3c.jpg,True,,649.87,120.68,640,640,31.7,36402bba85cfa74ec3b50bf5f071638d,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ddfbeb65a6508870eea4_jpg.rf.5fad6ac994dcec04ed9104d3eb3a0d46.jpg,True,,152.17,90.8,640,640,27.6,647b6f4c226760de78d2428773e4824b,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ddfbeb65a6508870eea4_jpg.rf.db4f71f980112a8485df9db5507f57f0.jpg,True,,3130.79,60.24,640,640,54.2,512fd64ffb2590dae40b054ce2be3fda,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_de06cd0d5a2b31b3099c_jpg.rf.535bd09f69802b2baa9ab61b3af70c2c.jpg,True,,318.59,54.09,640,640,48.8,52f1c349e703386e7a2986bd95494b62,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_de93c267992165918dfc_jpg.rf.f5c3559389d768133b962d77d640b894.jpg,True,,427.82,57.88,640,640,37.6,4c9b829a04f840487f384efe0fa6479b,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ded9f7a6131df5bdc061_jpg.rf.18c137878f2604d9716611d01cf514c7.jpg,True,,900.98,140.53,640,640,36.7,23483533f6da7badfdb929294aa25731,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ded9f7a6131df5bdc061_jpg.rf.ae5a710c2bce048d8b1100ef176f10f5.jpg,True,,1114.41,156.26,640,640,38.2,dfa4f4319c19ea0e6db30749db3e1167,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ded9f7a6131df5bdc061_jpg.rf.c53806d60840298fee21855506804f1f.jpg,True,,440.92,129.79,640,640,34.4,ba2379f18a79c06f69e6b4d82e0124ae,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_df365550379101278281_jpg.rf.c4a7ef6a5547d7147597918b4d5ba0a1.jpg,True,,272.43,71.87,640,640,35.9,7c15de5f1bccc9b18c54617e3602d921,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_df6b42013b85662caba1_jpg.rf.0ea70bc9388d70b3d5d8cdc103067bd5.jpg,True,,268.0,118.43,640,640,41.6,1ac509f5be383c87b042bd5391d804f3,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_df6b42013b85662caba1_jpg.rf.6b30c8df6e6ea880c6df6e39a92ea3ac.jpg,True,,3958.86,182.03,640,640,71.9,a1f78f72797f9d8959b604c63ace3d1a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_df6b42013b85662caba1_jpg.rf.b3e4cbf6ee1cbb2ce1df0487b3fbd1ef.jpg,True,,439.09,148.14,640,640,49.8,335297da991da99db96ff0246272d383,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb11d8fb03df2b4fdc9_jpg.rf.0dc0a19e58da9b5ee7c76b7cbd894bc6.jpg,True,,549.39,67.27,640,640,31.3,2b0a40f27977a6f104398e4eb7a5b9e0,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb11d8fb03df2b4fdc9_jpg.rf.690d7ac9571399eecbd8678c4e1e3891.jpg,True,,2657.62,63.54,640,640,49.8,28cdd4428b36bf2dfd3db6ee6bae7e0d,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb11d8fb03df2b4fdc9_jpg.rf.7815a9f24a77fc873a7b9a571470313f.jpg,True,,3826.53,97.07,640,640,60.3,e6a6e72c91c476cfc26d447d0203c9ef,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb8d2eb7fd00732cc8f_jpg.rf.4f63eccb2f43e0e8127385754b4c1722.jpg,True,,2569.52,87.96,640,640,60.0,5c09dee60a5a9a5d25a111396035f75f,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb8d2eb7fd00732cc8f_jpg.rf.cdf252ef3fcc8ca03b65880276f61ce2.jpg,True,,1639.23,123.85,640,640,49.1,fe766b1c827939265f4a0ca47e80d1ed,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_dfb8d2eb7fd00732cc8f_jpg.rf.d6032adc455e109935d55ff8ed6efdd3.jpg,True,,149.42,103.13,640,640,35.5,4d471e67e225573a0858b7791d46fd1a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e12af2dfedf94be5c9f6_jpg.rf.6371431a68ad73ffd22d1de03f652ef0.jpg,True,,640.22,61.74,640,640,31.9,1869413422ebd558429f366afcf0af1a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e12ebb796c236c40e733_jpg.rf.5e0652869fc78db39f8adfb00d718834.jpg,True,,3258.35,69.32,640,640,60.9,2fbb1fd8b254c6285e2ef8cd0457c3d3,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e12ebb796c236c40e733_jpg.rf.a77e7fdd1d4c89fdbbba218c58499f26.jpg,True,,488.14,88.63,640,640,40.7,28372ab78a0c5e7d5b77317caa0f6eac,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e12ebb796c236c40e733_jpg.rf.bbb4e50d2846a919e7c086cac308fb2b.jpg,True,,269.25,88.74,640,640,36.8,d7387c4a6736da4e4b24e6e3a3973fec,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e135b839f1fca33100b9_jpg.rf.5bf0b1ddc8ac5b6920799426f9abcf77.jpg,True,,356.03,138.09,640,640,22.7,a62606eb9893cb52694fe39cba828ed6,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e2176b00ce7967182a30_jpg.rf.bdd8474d8f8bedc757ca551a126c01c7.jpg,True,,390.2,92.82,640,640,41.1,82b80b64a080c15f6dd7f3eccdbc8ac3,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e3165054caf92c4bbe2d_jpg.rf.0b32dc1db02b4bd0bddf924a8b1e6926.jpg,True,,411.11,119.57,640,640,22.4,c160b0608bba18af2d09628da904de94,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e4710be183f88b4853f4_jpg.rf.495c668e6eab59ee1949e6c92845cdf7.jpg,True,,422.71,109.26,640,640,35.5,a9e4074d13eaab287f9ff8ad1dec118a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e5bc20447905d03837f5_jpg.rf.75fbc92217cdc2d70ff0ee8bd2c1839c.jpg,True,,2146.76,92.45,640,640,43.9,abbc5e81222033f7b41a03b10e7ed815,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e5bc20447905d03837f5_jpg.rf.8312cdfdf5990874b75db5bf21f6ac1f.jpg,True,,2550.75,49.42,640,640,45.2,bc45dd9d06b72e47235b8d35dc0be902,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e5bc20447905d03837f5_jpg.rf.8c9f3a9cc5cd1871dc6aedb4a98d6a26.jpg,True,,223.98,63.6,640,640,26.0,c11835a6f8fb2ac4b7e8537263551176,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e612e14ede77ea08e356_jpg.rf.9aeaf63e74914fd0bf49e428af58b579.jpg,True,,500.69,59.49,640,640,48.1,f419cd3c4a7d4a0b3e258e678b635c56,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e612e14ede77ea08e356_jpg.rf.a0848b0681a12caec64367ce2498b476.jpg,True,,2379.11,55.39,640,640,58.3,bf0d98fdc9f38c162db4f099b94b4b9e,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e612e14ede77ea08e356_jpg.rf.be09e836ea910cba759764514dd9eb1c.jpg,True,,3083.19,85.58,640,640,66.0,099b8671ed010855ff8e7801dfe82488,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e61ee7ec4041ec6dd9fc_jpg.rf.3a363968c7a3e439d61978cc054a66e6.jpg,True,,545.76,87.52,640,640,35.1,d812e269a79f430828d091a2a16f4429,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e6da0d5885a2761f7138_jpg.rf.350f4cf77cc39e240862226926de11ef.jpg,True,,320.04,128.91,640,640,46.3,0039fa6192a37c9c8b44278aa80ffc9b,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e6da0d5885a2761f7138_jpg.rf.38c31b8fde7a17d2d80654c4b74a8524.jpg,True,,1769.71,139.08,640,640,60.5,20ca0c88a784c8d72680175b25f2b45b,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e6da0d5885a2761f7138_jpg.rf.513281bd38cffdd8b29d386833cb6351.jpg,True,,2196.47,131.0,640,640,65.1,b518474af991ead73b8591d905cb0fff,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e7c89bc4618f5585a464_jpg.rf.3d8d6a6e73b1fd6da17f5fd4f8d82e56.jpg,True,,3852.3,148.41,640,640,52.6,0d7cce889f1cfc6a2b5d58324ffa1ad3,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e7c89bc4618f5585a464_jpg.rf.66acb51405b07ad69118cb88c6adb75c.jpg,True,,672.95,139.93,640,640,28.1,990f36c275997ab5d98a123edd7fbef7,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e7c89bc4618f5585a464_jpg.rf.e930b6477d1371e80bed960d94454ee8.jpg,True,,326.19,118.71,640,640,26.3,76acc99f7e42d5d2afeef43bee74c7f5,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e8b9b83f919551f87e22_jpg.rf.58ceca15800e0578dfc87503ee463e18.jpg,True,,1609.05,99.86,640,640,60.9,2e3e14b6f16d2b3f8d8953ff3c24db78,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e8b9b83f919551f87e22_jpg.rf.90b7598dbb52d9cf047a4c254305affe.jpg,True,,725.9,128.2,640,640,56.6,af32f96df2d8210c36791327b495d9a3,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e8b9b83f919551f87e22_jpg.rf.d8767a5ad4f7fb8128a76b4a0c0eaeda.jpg,True,,942.17,126.63,640,640,61.3,2ce140fbde64ca67b75ff6b6b061d06f,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e98bc8a717696cd7dad2_jpg.rf.546d5dbbad9215c5c48cb0a6fa0a1569.jpg,True,,218.69,66.94,640,640,34.7,2a56cd170ad16e1238dbd4dda9d02306,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e98bc8a717696cd7dad2_jpg.rf.dab6a1715b862f712ba459af9786e1dc.jpg,True,,1322.72,69.26,640,640,40.6,a1478a3c16fe09f43281f498b6554433,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_e98bc8a717696cd7dad2_jpg.rf.e5f40b3803acb0d0a006ea8eccafcdf9.jpg,True,,2140.44,67.82,640,640,47.8,0de064d8fd610aa868dd1e7419a4b98b,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ea5d47e6d21d1c52c409_jpg.rf.24e85c85b49a6bd1198733931efbbadc.jpg,True,,236.84,91.08,640,640,43.5,7269995d350e3247c7201184d924cdc9,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ea5d47e6d21d1c52c409_jpg.rf.a8fe5e37382e533bb7d401eccb1056de.jpg,True,,818.73,94.42,640,640,45.6,cbb9111ff06769d7cfb2e9c022894f58,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ea5d47e6d21d1c52c409_jpg.rf.ae2581ae9f217efe7ba41d8bc93657ce.jpg,True,,1687.89,109.4,640,640,51.4,f40d56cafd47c39050a23f28c193a512,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ebdb39b507ed04c00b19_jpg.rf.0be7ddce72e3c4a57180b28fc1e1120a.jpg,True,,2460.85,102.64,640,640,52.3,02b35986f6e0ddb86c743a150b7c1d5a,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ebdb39b507ed04c00b19_jpg.rf.86a086a340e3f4dd47bd5c1530dc49fa.jpg,True,,3457.48,90.31,640,640,59.6,d6b39e9a9c3952732a5eb2dc050a6987,dry,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ebdb39b507ed04c00b19_jpg.rf.8829d0e2f9fe8456e31351ffec392f47.jpg,True,,114.6,75.44,640,640,33.5,053180e2408155e9a7396a3024239a35,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ed34be4db7bc534192d4_jpg.rf.81d86fdfbd9e2e9d07985144b0543fbb.jpg,True,,1371.67,115.79,640,640,57.1,309273302333488bdabe1a2ac8bfbdf2,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ed34be4db7bc534192d4_jpg.rf.aad0e42dc72806b4d5c1729f4bb444c1.jpg,True,,121.92,107.52,640,640,46.3,849105f537e588eb1198f72e1aab381e,dry,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ed34be4db7bc534192d4_jpg.rf.bc230dbef094f64ae262f918ebaf3e03.jpg,True,,2073.48,89.69,640,640,64.9,9af88d97a540fcbf3984845ec1bb641c,dry,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\dry\dry_ee3321d1ce9ebfa99ae6_jpg.rf.05b89526e1ad5392059e8415ada4971f.jpg,True,,199.76,119.65,640,640,35.9,7bea0e046838f257b89790457a61b023,dry,train
